NUM,OUT_DM,RATIO_6H_srmx,RATIO_12H_srmx,RATIO_24H_srmx,RATIO_48H_srmx,newpeople_srmx,Total_people1_srmx,Total_people2_srmx,Total_people3_srmx,Total_edwin_srmx,Total_people_srmx
493,2021-08-17 00:01:00.877,0.61036795302443392,0.39061014398472327,0.16130023467732632,2.5076899551619194E-2,6.7107612271745261,4.4265231023200391,17.677968609338464,33.635651201252244,2.5081348593556782E-3,81.587260879165214
494,2021-08-17 01:01:00.887,0.61508097033898212,0.40482790626299908,0.16083190946009934,2.5077234671453633E-2,6.7263941867031631,3.9090545044944385,16.311334248642645,27.544007372647641,6.1600089895353958E-5,35.438830612680867
495,2021-08-17 02:01:00.940,0.67712330415035504,0.4494898430720391,0.16974789188081363,2.6116527490744886E-2,6.3196792803397308,3.7785102875499574,16.406988339994253,28.100549402639764,0.0,49.895013554058309
496,2021-08-17 03:01:00.920,0.68497815775717164,0.47746939021740264,0.17095904538809223,2.6262199688850751E-2,6.1930538181775532,3.963932301788923,16.39909071579633,27.174918488207407,0.0,47.269718625996404
497,2021-08-17 04:01:00.940,0.71754146575923139,0.49096758695369402,0.17143890482933688,2.6516008259559538E-2,6.2018984923946077,4.5588533063587411,18.093783180306758,30.389378344431357,1.1522192447705101E-2,72.052358774276897
498,2021-08-17 05:01:00.937,0.74694785251556761,0.50569612227166405,0.17400363165461913,2.6977722920366317E-2,6.4836862744595436,4.6727627747446858,19.001097319857621,30.77681828227113,0.33743999449403167,58.050936988499103
499,2021-08-17 06:01:00.960,0.78911698273381492,0.54348707258352724,0.17562433275786168,2.6930565702680931E-2,6.5789970676611995,4.5997078569130316,19.020332310175164,30.847788630370975,0.25426611777909341,54.609310879844202
500,2021-08-17 07:01:00.970,0.7963341994132449,0.54470898409479496,0.17686678604237374,2.7185452743220873E-2,6.6146136446819899,4.8540674220489786,19.195359462176587,30.936265723114442,0.24633895706650807,56.731212092514554
501,2021-08-17 08:01:00.980,0.82715488887352828,0.56216374792808088,0.17984402169212291,2.7431413282801166E-2,6.51640672631014,5.0832443981132593,19.854380945859717,34.53969955891926,0.17819433174442839,55.841395981789695
502,2021-08-17 09:01:01.013,0.77263839480114604,0.53245815488035142,0.17984480492340951,2.7282206373484934E-2,7.1418285443953451,5.2322973122524505,21.209019182946538,39.130561759279246,0.21530386278845753,61.333028215881612
503,2021-08-17 10:01:01.023,0.74462282776841104,0.49426446461884266,0.17667511944532568,0.02691178038315092,7.1053896158459189,5.1725027281329741,23.369664118031153,40.823145487717213,0.21078837065148801,63.909061718058446
504,2021-08-17 11:01:01.003,0.70869853565280805,0.45889340329418282,0.17396817505188858,2.6514010040411734E-2,7.3572591109925156,5.0869315547376743,23.647314021619671,41.913199636422227,0.18530683414003163,64.660062594283374
505,2021-08-17 12:01:01.027,0.71293678388137893,0.43582509316869811,0.17489068563347582,2.6460581131908585E-2,7.4836954801150561,5.2399172265093696,25.242111749110578,42.351824532630147,0.18231133413715261,72.988925223051595
506,2021-08-17 13:01:01.037,0.65152156149748697,0.4057351119451284,0.17322717964404896,2.6548707020922904E-2,7.4884176115941257,5.063263085288547,23.54064004170387,40.724460440128695,0.1919840843536659,67.838311263204588
507,2021-08-17 14:01:01.047,0.61462961499317326,0.36780006126609821,0.1714842138556697,2.6336313721990211E-2,7.2142762998659684,5.1754399887964091,22.741080769641691,40.038020011878629,0.16478357822504794,70.781219081556074
