NUM,OUT_DM,RATIO_6H_lstm,RATIO_12H_lstm,RATIO_24H_lstm,RATIO_48H_lstm,newpeople_lstm,Total_people1_lstm,Total_people2_lstm,Total_people3_lstm,Total_edwin_lstm,Total_people_lstm
2712,2021-11-17 09:55:00.980,77.651989999999998,51.272972000000003,14.182938,0.11773364,0.0,5.2822775999999996,11.148898000000001,19.419262,0.17442373999999999,32.190776999999997
2713,2021-11-17 10:55:00.997,78.262969999999996,53.821330000000003,14.466796,1.4693139,1.308521,6.2334909999999999,13.822094,25.702794999999998,0.2001394,43.108699999999999
2714,2021-11-17 11:55:01.383,60.553089999999997,43.143295000000002,9.3287899999999997,1.4331297999999999,8.3243270000000003,6.046405,15.432627999999999,36.500790000000002,0.20876373000000001,55.023809999999997
2715,2021-11-17 12:55:01.163,53.806117999999998,33.741615000000003,8.9674910000000008,0.91728215999999996,8.4136059999999997,7.1223391999999999,17.375731999999999,33.852870000000003,0.23491323,55.946095
2716,2021-11-17 13:55:01.500,49.312040000000003,29.492284999999999,10.544001,1.0472771000000001,5.617076,7.2232750000000001,22.970624999999998,34.035330000000002,0.25750223,61.263527000000003
2717,2021-11-17 14:55:01.207,47.741630000000001,27.718579999999999,11.232995000000001,1.2036164,3.6256566000000001,7.5140485999999997,26.884232000000001,38.210631999999997,0.28715476000000001,68.296589999999995
2718,2021-11-17 15:55:01.117,45.882390000000001,23.115763000000001,9.5844159999999992,0.38361620000000002,1.887578,7.2729597000000004,27.284313000000001,34.921238000000002,0.27097835999999997,65.817800000000005
2719,2021-11-17 16:55:01.467,45.770752000000002,23.320661999999999,13.011559999999999,0.56579299999999999,2.5392920000000001,6.4059863000000004,25.235797999999999,34.469499999999996,0.25444040000000001,62.340319999999998
2720,2021-11-17 17:55:01.173,49.293506999999998,22.308530000000001,14.473592999999999,0.72199917000000002,3.8663186999999999,7.3131959999999996,21.083055000000002,38.805599999999998,0.24022317000000001,62.473170000000003
2721,2021-11-17 18:55:00.540,55.418736000000003,18.377165000000002,13.190099,0.40561472999999998,1.6024986999999999,6.2849307000000003,18.688051000000002,30.737974000000001,0.20185855,52.047159999999998
