NUM,OUT_DM,deviation_48H_value,prediction_48H_value,RATIO_6H,RATIO_12H,RATIO_24H,RATIO_32H,RATIO_48H,RATIO_72H,newpeople,weekend,Total_edwin,Eme_edwin,Tra_edwin,Ped_edwin,Total_people,Total_people1,Total_people2,Total_people3,Total_people4,Total_people5,Eme_people,Eme_people1,Eme_people2,Eme_people3,Eme_people4,Eme_people5,Tra_people,Tra_people1,Tra_people2,Tra_people3,Tra_people4,Tra_people5,Ped_people,Ped_people1,Ped_people2,Ped_people3,Ped_people4,Ped_people5,Total_Rbed,Eme_Rbed,Tra_Rbed,Ped_Rbed,Total_Pboard,Eme_Pboard,Tra_Pboard,Ped_Pboard,Total_Fever,Eme_Fever,Tra_Fever,Ped_Fever,Total_Doctor,Eme_Doctor,Tra_Doctor,Ped_Doctor,Occupation_rate
2459,2021-11-06 20:55:00.820,-0.20042689690890281,-6.4082176515183192E-2,31.800000000000001,11.4,4.5,2.2999999999999998,0.0,0.0,6,1,0.20200000000000001,0.31,1.7,0.58299999999999996,48,2,11,35,0,0,36,2,6,28,0,0,10,0,4,6,0,0,2,0,1,1,0,0,112,90,10,12,14,14,0,0,8,7,0,1,8,5,2,1,0.67900000000000005
2460,2021-11-06 21:55:00.733,-0.29007313612318053,-2.5147642365996814E-2,23.599999999999998,9.0999999999999996,3.5999999999999996,1.7999999999999998,1.7999999999999998,0.0,13,1,0.224,0.30399999999999999,2.4500000000000002,0.91600000000000004,52,3,12,37,0,0,35,2,5,28,0,0,14,0,7,7,0,0,3,1,0,2,0,0,112,90,10,12,15,15,0,0,6,6,0,0,8,5,2,1,0.66000000000000003
2461,2021-11-06 22:55:00.623,0.17102014859567827,0.19333327824887439,21.300000000000001,9.8000000000000007,1.6000000000000001,1.6000000000000001,1.6000000000000001,0.0,9,1,0.251,0.34699999999999998,2.25,1.583,57,2,14,41,0,0,38,2,7,29,0,0,13,0,6,7,0,0,6,0,1,5,0,0,112,90,10,12,18,18,0,0,9,7,0,2,8,5,2,1,0.71699999999999997
2462,2021-11-06 23:55:00.707,0.1638700242515102,0.24642070872987201,23.799999999999997,9.5,3.2000000000000002,1.6000000000000001,1.6000000000000001,0.0,8,1,0.216,0.33800000000000002,1.1000000000000001,1.583,48,2,13,33,0,0,36,2,8,26,0,0,6,0,4,2,0,0,6,0,1,5,0,0,112,90,10,12,19,19,0,0,8,6,0,2,8,5,2,1,0.67900000000000005
2463,2021-11-07 00:55:00.583,-0.37886593605730512,-0.25538157719493215,28.799999999999997,11.899999999999999,3.4000000000000004,1.7000000000000002,1.7000000000000002,0.0,8,1,0.247,0.40400000000000003,1.2,1.833,49,2,10,37,0,0,35,2,6,27,0,0,7,0,3,4,0,0,7,0,1,6,0,0,112,90,10,12,19,19,0,0,9,5,0,4,7,4,2,1,0.66000000000000003
2464,2021-11-07 01:55:00.530,-0.04077512890674316,7.1192639667830265E-2,37.0,14.799999999999999,3.6999999999999997,1.8999999999999999,1.8999999999999999,0.0,4,1,0.246,0.435,0.94399999999999995,1.454,47,2,10,35,0,0,37,2,7,28,0,0,5,0,2,3,0,0,5,0,1,4,0,0,112,90,10,12,22,20,1,1,7,5,0,2,7,4,2,1,0.69799999999999995
2465,2021-11-07 02:55:00.680,-0.52562765717391091,-0.42874094389781658,41.199999999999996,19.600000000000001,3.8999999999999999,2.0,2.0,0.0,5,1,0.23499999999999999,0.43099999999999999,0.55500000000000005,1.6359999999999999,45,2,8,35,0,0,36,2,7,27,0,0,3,0,1,2,0,0,6,0,0,6,0,0,112,90,10,12,23,21,1,1,6,5,0,1,7,4,2,1,0.67900000000000005
2466,2021-11-07 03:55:00.667,8.1689128373510764E-2,0.3509625648632464,47.099999999999994,21.600000000000001,3.8999999999999999,2.0,2.0,0.0,3,1,0.22800000000000001,0.44800000000000001,0.38800000000000001,1.0900000000000001,43,2,8,33,0,0,37,2,7,28,0,0,2,0,1,1,0,0,4,0,0,4,0,0,112,90,10,12,24,22,1,1,7,6,0,1,7,4,2,1,0.69799999999999995
2467,2021-11-07 04:55:00.790,-0.2451255804485043,-0.15605788753646868,55.600000000000009,26.700000000000003,4.3999999999999995,2.1999999999999997,2.1999999999999997,0.0,1,1,0.22900000000000001,0.44700000000000001,0.38800000000000001,1.181,42,2,10,30,0,0,36,2,8,26,0,0,2,0,1,1,0,0,4,0,1,3,0,0,112,90,10,12,25,23,1,1,6,5,0,1,7,4,2,1,0.67900000000000005
2468,2021-11-07 05:55:00.717,-0.24366077819773621,-0.19683807315702997,61.700000000000003,27.700000000000003,4.2999999999999998,2.1000000000000001,2.1000000000000001,0.0,5,1,0.22800000000000001,0.45800000000000002,0.38800000000000001,0.81799999999999995,42,2,9,31,0,0,37,2,8,27,0,0,2,0,1,1,0,0,3,0,0,3,0,0,112,90,10,12,25,23,1,1,7,6,0,1,7,4,2,1,0.69799999999999995
2469,2021-11-07 06:55:01.173,0.11185592330604871,0.32931022576157332,68.200000000000003,38.600000000000001,4.5,2.2999999999999998,2.2999999999999998,0.0,3,1,0.24299999999999999,0.48099999999999998,0.55500000000000005,0.81799999999999995,44,3,10,31,0,0,38,3,9,26,0,0,3,0,1,2,0,0,3,0,0,3,0,0,112,90,10,12,25,23,1,1,7,6,0,1,7,4,2,1,0.71699999999999997
2470,2021-11-07 07:55:00.990,-0.17039136061271701,-0.26072572303640862,67.400000000000006,39.100000000000001,6.5,4.2999999999999998,2.1999999999999997,0.0,5,1,0.23599999999999999,0.46899999999999997,0.61099999999999999,0.75,43,3,9,31,0,0,37,3,7,27,0,0,3,0,2,1,0,0,3,0,0,3,0,0,112,90,10,12,25,24,1,0,8,7,0,1,7,4,2,1,0.69799999999999995
2471,2021-11-07 08:55:00.820,4.3909238329062156E-2,0.28732779850216905,68.799999999999997,39.600000000000001,8.3000000000000007,4.2000000000000002,2.1000000000000001,0.0,1,1,0.14899999999999999,0.24199999999999999,0.84999999999999998,0.0,43,3,10,30,0,0,38,3,8,27,0,0,5,0,2,3,0,0,0,0,0,0,0,0,112,90,10,12,24,24,0,0,8,8,0,0,11,8,2,1,0.71699999999999997
2472,2021-11-07 09:55:00.783,-7.3859636308868715E-2,-0.17441256350854559,73.900000000000006,47.799999999999997,8.6999999999999993,4.2999999999999998,2.1999999999999997,0.0,4,1,0.17799999999999999,0.29599999999999999,0.84999999999999998,0.0,50,3,13,34,0,0,45,3,11,31,0,0,5,0,2,3,0,0,0,0,0,0,0,0,112,90,10,12,26,26,0,0,9,9,0,0,11,8,2,1,0.84899999999999998
2473,2021-11-07 10:55:00.780,-6.5209390551516394E-2,-1.2878578459293404E-2,60.799999999999997,43.100000000000001,11.799999999999999,3.8999999999999999,2.0,0.0,4,1,0.20399999999999999,0.33300000000000002,0.90000000000000002,0.25,60,3,14,43,0,0,53,3,14,36,0,0,6,0,0,6,0,0,1,0,0,1,0,0,112,90,10,12,23,23,0,0,10,9,0,1,11,8,2,1,1.0
2474,2021-11-07 11:55:00.870,-0.12305347387278172,-0.06692165501085609,48.5,36.399999999999999,9.0999999999999996,3.0,1.5,0.0,12,1,0.20499999999999999,0.311,1.5,0.25,66,2,13,51,0,0,55,2,13,40,0,0,10,0,0,10,0,0,1,0,0,1,0,0,112,90,10,12,17,17,0,0,10,9,0,1,11,8,2,1,1.038
2475,2021-11-07 12:55:00.857,0.04291366912082735,2.2840452744384995E-2,44.299999999999997,37.100000000000001,10.0,2.9000000000000004,1.4000000000000001,0.0,10,1,0.19,0.28999999999999998,1.1000000000000001,0.58299999999999996,61,2,14,45,0,0,52,2,12,38,0,0,7,0,1,6,0,0,2,0,1,1,0,0,112,90,10,12,16,16,0,0,11,9,0,2,11,8,2,1,0.98099999999999998
2476,2021-11-07 13:55:01.273,0.1046381633949616,0.48875988791047315,43.200000000000003,35.099999999999994,10.800000000000001,2.7000000000000002,1.4000000000000001,0.0,6,1,0.19500000000000001,0.29299999999999998,1.25,0.58299999999999996,62,2,16,44,0,0,52,2,14,36,0,0,8,0,1,7,0,0,2,0,1,1,0,0,112,90,10,12,16,16,0,0,12,10,0,2,11,8,2,1,0.98099999999999998
2477,2021-11-07 14:55:00.833,-0.11479170381302979,9.4701922578965508E-2,40.300000000000004,36.100000000000001,11.1,2.8000000000000003,1.4000000000000001,0.0,10,1,0.186,0.27000000000000002,1.3500000000000001,0.83299999999999996,59,2,18,39,0,0,48,1,16,31,0,0,8,1,1,6,0,0,3,0,1,2,0,0,112,90,10,12,15,15,0,0,13,10,0,3,11,8,2,1,0.90600000000000003
2478,2021-11-07 15:55:00.800,0.06983815992644514,5.5528795620336135E-2,42.699999999999996,33.300000000000004,10.699999999999999,4.0,1.3,0.0,10,1,0.192,0.26100000000000001,1.6499999999999999,1.333,63,2,17,44,0,0,48,1,15,32,0,0,10,1,1,8,0,0,5,0,1,4,0,0,112,90,10,12,13,13,0,0,13,10,0,3,11,8,2,1,0.90600000000000003
2479,2021-11-07 16:55:00.847,0.1150503027066468,-0.11247894489943472,38.899999999999999,29.199999999999999,9.7000000000000011,2.8000000000000003,1.4000000000000001,0.0,10,1,0.17199999999999999,0.255,1.05,0.83299999999999996,54,3,14,37,0,0,45,2,12,31,0,0,6,1,1,4,0,0,3,0,1,2,0,0,112,90,10,12,16,16,0,0,13,11,0,2,11,8,2,1,0.84899999999999998
2480,2021-11-07 17:55:01.007,0.15557897487095318,0.20118668110866239,32.800000000000004,26.600000000000001,6.2999999999999998,0.0,0.0,0.0,5,1,0.17199999999999999,0.26000000000000001,1.05,0.58299999999999996,54,3,12,39,0,0,46,2,10,34,0,0,6,1,1,4,0,0,2,0,1,1,0,0,112,90,10,12,17,17,0,0,14,13,0,1,11,8,2,1,0.86799999999999999
2481,2021-11-07 18:55:00.897,-0.17777576807721385,-0.2039180195797006,33.300000000000004,25.399999999999999,9.5,1.6000000000000001,0.0,0.0,8,1,0.16200000000000001,0.24099999999999999,1.25,0.33300000000000002,49,2,15,32,0,0,41,1,12,28,0,0,7,1,2,4,0,0,1,0,1,0,0,0,112,90,10,12,19,19,0,0,13,12,0,1,11,8,2,1,0.77400000000000002
2482,2021-11-07 19:55:01.020,-5.6235492550341479E-2,-0.14036708881084825,28.100000000000001,21.899999999999999,7.7999999999999998,1.6000000000000001,0.0,0.0,9,1,0.16600000000000001,0.24099999999999999,1.25,0.66600000000000004,50,1,17,31,1,0,41,0,13,27,1,0,7,1,2,4,0,0,2,0,2,0,0,0,112,90,10,12,20,20,0,0,14,13,0,1,11,8,2,1,0.77400000000000002
2483,2021-11-07 20:55:01.403,8.2325188001911659E-2,0.30768584448667746,31.0,24.099999999999998,10.299999999999999,3.4000000000000004,0.0,0.0,4,1,0.25,0.42599999999999999,1.3999999999999999,0.58299999999999996,55,1,14,39,1,0,45,0,11,33,1,0,8,1,2,5,0,0,2,0,1,1,0,0,112,90,10,12,22,22,0,0,17,15,0,2,8,5,2,1,0.84899999999999998
2484,2021-11-07 21:55:01.260,-6.7798262796292474E-2,0.10166814762975193,35.0,21.699999999999999,10.0,5.0,0.0,0.0,7,1,0.28000000000000003,0.49199999999999999,1.25,0.83299999999999996,61,2,14,44,1,0,51,1,11,38,1,0,7,1,2,4,0,0,3,0,1,2,0,0,112,90,10,12,23,23,0,0,18,16,0,2,8,5,2,1,0.96199999999999997
2485,2021-11-07 22:55:01.210,-0.14985563587179501,-0.27955537526898638,34.399999999999999,20.300000000000001,9.4000000000000004,4.7000000000000002,0.0,0.0,5,1,0.25700000000000001,0.45700000000000002,0.84999999999999998,1.083,54,2,15,37,0,0,45,1,14,30,0,0,5,1,0,4,0,0,4,0,1,3,0,0,112,90,10,12,24,24,0,0,16,14,0,2,8,5,2,1,0.84899999999999998
2486,2021-11-07 23:55:01.447,-0.28487145257685503,-0.60631297189395061,41.5,20.0,10.800000000000001,4.5999999999999996,0.0,0.0,6,1,0.28699999999999998,0.52900000000000003,0.90000000000000002,0.83299999999999996,60,2,16,42,0,0,52,1,14,37,0,0,5,1,1,3,0,0,3,0,1,2,0,0,112,90,10,12,25,25,0,0,19,16,0,3,8,5,2,1,0.98099999999999998
2487,2021-11-08 00:55:01.040,-5.1309024894819172E-2,0.14370412468460253,47.599999999999994,22.199999999999999,14.299999999999999,4.7999999999999998,0.0,0.0,10,1,0.307,0.65300000000000002,0.55000000000000004,0.5,56,2,15,39,0,0,51,1,15,35,0,0,3,1,0,2,0,0,2,0,0,2,0,0,112,90,10,12,25,25,0,0,16,16,0,0,7,4,2,1,0.96199999999999997
2488,2021-11-08 01:55:01.460,0.36433849307279687,0.54665921099716075,50.0,25.0,14.099999999999998,4.7000000000000002,0.0,0.0,5,0,0.29899999999999999,0.66500000000000004,0.34999999999999998,0.33300000000000002,53,1,15,37,0,0,50,1,13,36,0,0,2,0,1,1,0,0,1,0,1,0,0,0,112,90,10,12,28,28,0,0,15,15,0,0,7,4,2,1,0.94299999999999995
2489,2021-11-08 02:55:01.013,-8.6223092965042269E-2,4.2831694724438762E-2,51.600000000000001,24.199999999999999,17.699999999999999,6.5,0.0,0.0,5,0,0.30599999999999999,0.66100000000000003,0.65000000000000002,0.25,54,2,14,38,0,0,49,2,13,34,0,0,4,0,1,3,0,0,1,0,0,1,0,0,112,90,10,12,28,28,0,0,15,15,0,0,7,4,2,1,0.92500000000000004
2490,2021-11-08 03:55:01.173,-5.1128085813432755E-3,-3.8375683074413407E-2,54.400000000000006,29.799999999999997,19.300000000000001,7.0000000000000009,0.0,0.0,2,0,0.28699999999999998,0.64300000000000002,0.34999999999999998,0.25,50,2,13,35,0,0,47,2,12,33,0,0,2,0,1,1,0,0,1,0,0,1,0,0,112,90,10,12,29,29,0,0,15,15,0,0,7,4,2,1,0.88700000000000001
2491,2021-11-08 04:55:01.517,-0.14436557159323971,-0.11109025234844833,64.200000000000003,35.799999999999997,20.800000000000001,9.4000000000000004,0.0,0.0,2,0,0.30399999999999999,0.69599999999999995,0.34999999999999998,0.0,53,3,12,38,0,0,51,3,11,37,0,0,2,0,1,1,0,0,0,0,0,0,0,0,112,90,10,12,29,29,0,0,15,15,0,0,7,4,2,1,0.96199999999999997
2492,2021-11-08 05:55:01.087,-0.16045628297331149,-9.4447285665624742E-2,61.799999999999997,43.600000000000001,20.0,10.9,0.0,0.0,6,0,0.318,0.72899999999999998,0.34999999999999998,0.0,55,4,12,39,0,0,53,4,11,38,0,0,2,0,1,1,0,0,0,0,0,0,0,0,112,90,10,12,29,29,0,0,16,16,0,0,7,4,2,1,1.0
2493,2021-11-08 06:55:01.110,1.3721512609657496E-2,-7.1786458162115013E-2,64.900000000000006,45.600000000000001,21.099999999999998,10.5,0.0,0.0,2,0,0.318,0.73299999999999998,0.34999999999999998,0.0,54,4,13,37,0,0,52,4,12,36,0,0,2,0,1,1,0,0,0,0,0,0,0,0,112,90,10,12,30,30,0,0,16,16,0,0,7,4,2,1,0.98099999999999998
2494,2021-11-08 07:55:01.190,-0.31927810648351523,-0.29227782414928466,70.700000000000003,50.0,22.400000000000002,12.1,0.0,0.0,2,0,0.34300000000000003,0.75,0.75,0.25,57,4,16,37,0,0,52,4,13,35,0,0,4,0,3,1,0,0,1,0,0,1,0,0,112,90,10,12,31,31,0,0,15,15,0,0,7,4,2,1,0.98099999999999998
2495,2021-11-08 08:55:01.140,-0.47359478059382165,-0.3607501849498217,68.899999999999991,47.5,19.699999999999999,14.799999999999999,0.0,0.0,5,0,0.25,0.41699999999999998,1.3120000000000001,0.0,64,4,18,42,0,0,58,4,15,39,0,0,6,0,3,3,0,0,0,0,0,0,0,0,112,90,10,12,33,31,2,0,16,15,1,0,11,8,2,1,1.0940000000000001
2496,2021-11-08 09:55:00.273,-0.25060253484604023,-0.14433322301123777,63.600000000000001,45.5,18.199999999999999,13.600000000000001,0.0,0.0,7,0,0.28000000000000003,0.46400000000000002,1.625,0.0,71,4,18,48,1,0,63,4,16,42,1,0,8,0,2,6,0,0,0,0,0,0,0,0,112,90,10,12,35,33,2,0,15,14,1,0,11,8,2,1,1.1890000000000001
2497,2021-11-08 10:55:00.217,-0.21280002022876554,-0.10440847968149804,53.900000000000006,40.799999999999997,15.800000000000001,13.200000000000001,1.3,0.0,9,0,0.28399999999999997,0.47199999999999998,1.0620000000000001,0.58299999999999996,73,4,21,47,1,0,66,4,18,43,1,0,5,0,2,3,0,0,2,0,1,1,0,0,112,90,10,12,33,31,2,0,15,14,0,1,11,8,2,1,1.2450000000000001
2498,2021-11-08 11:55:00.640,5.8914447960792468E-2,0.23394313450989659,57.099999999999994,40.300000000000004,15.6,13.0,1.3,0.0,6,0,0.33200000000000002,0.53100000000000003,2.125,0.5,82,5,22,55,0,0,70,5,18,47,0,0,10,0,4,6,0,0,2,0,0,2,0,0,112,90,10,12,36,34,2,0,15,15,0,0,11,8,2,1,1.321
2499,2021-11-08 12:55:00.273,6.5001157103807133E-2,0.16906402738168769,51.100000000000001,37.799999999999997,14.399999999999999,11.1,2.1999999999999997,0.0,9,0,0.307,0.502,1.3500000000000001,0.75,82,5,21,56,0,0,71,5,18,48,0,0,8,0,3,5,0,0,3,0,0,3,0,0,112,90,10,12,30,30,0,0,15,14,1,0,11,8,2,1,1.3400000000000001
2500,2021-11-08 13:55:00.267,0.28205576846868574,0.27986021623646334,49.5,38.5,13.200000000000001,8.7999999999999989,3.3000000000000003,0.0,5,0,0.28699999999999998,0.441,1.8500000000000001,0.83299999999999996,78,4,24,50,0,0,64,4,19,41,0,0,11,0,4,7,0,0,3,0,1,2,0,0,112,90,10,12,28,28,0,0,17,14,2,1,11,8,2,1,1.208
2501,2021-11-08 14:55:00.497,-7.1698440453097395E-2,4.6208226860774915E-2,45.700000000000003,33.700000000000003,10.9,8.6999999999999993,3.3000000000000003,0.0,5,0,0.251,0.373,1.6499999999999999,1.083,74,4,22,48,0,0,60,4,18,38,0,0,10,0,3,7,0,0,4,0,1,3,0,0,112,90,10,12,21,21,0,0,10,9,0,1,11,8,2,1,1.1320000000000001
2502,2021-11-08 15:55:00.407,-0.38682240655611777,-0.40739291936708005,48.799999999999997,28.799999999999997,12.5,8.7999999999999989,3.7999999999999998,0.0,3,0,0.25900000000000001,0.40799999999999997,1.444,0.5,75,4,21,50,0,0,65,4,19,42,0,0,8,0,2,6,0,0,2,0,0,2,0,0,112,90,10,12,23,22,1,0,11,11,0,0,11,8,2,1,1.226
2503,2021-11-08 16:55:00.607,-0.59303236422327366,-0.53576071598604957,46.5,23.300000000000001,11.600000000000001,8.0999999999999996,3.5000000000000004,0.0,10,0,0.27400000000000002,0.42999999999999999,1.6000000000000001,0.5,80,4,21,55,0,0,68,4,19,45,0,0,10,0,2,8,0,0,2,0,0,2,0,0,112,90,10,12,23,23,0,0,9,9,0,0,11,8,2,1,1.2829999999999999
2504,2021-11-08 17:55:00.490,6.1823233367136299E-2,0.16482519191066142,37.899999999999999,27.600000000000001,13.800000000000001,5.7000000000000002,3.4000000000000004,0.0,13,0,0.26100000000000001,0.42999999999999999,1.3,0.0,74,4,20,50,0,0,66,4,18,44,0,0,8,0,2,6,0,0,0,0,0,0,0,0,112,90,10,12,25,25,0,0,10,10,0,0,11,8,2,1,1.2450000000000001
2505,2021-11-08 18:55:00.293,0.23216521300070317,0.50580151670005757,37.200000000000003,20.899999999999999,10.5,4.7000000000000002,2.2999999999999998,0.0,5,0,0.23499999999999999,0.38200000000000001,1.3500000000000001,0.0,65,3,22,40,0,0,57,3,19,35,0,0,8,0,3,5,0,0,0,0,0,0,0,0,112,90,10,12,26,26,0,0,10,10,0,0,11,8,2,1,1.075
2506,2021-11-08 19:55:00.460,-0.13421011675144884,-0.0621997218317904,45.899999999999999,21.600000000000001,12.199999999999999,5.4000000000000004,2.7000000000000002,0.0,4,0,0.24099999999999999,0.40200000000000002,1.0,0.25,65,5,21,39,0,0,58,5,19,34,0,0,6,0,2,4,0,0,1,0,0,1,0,0,112,90,10,12,27,27,0,0,13,12,0,1,11,8,2,1,1.0940000000000001
2507,2021-11-08 20:55:00.920,-5.9358818059833604E-2,-0.08511737076612183,45.200000000000003,20.5,9.5999999999999996,4.1000000000000005,1.4000000000000001,0.0,4,0,0.33900000000000002,0.65300000000000002,1.05,0.5,64,5,21,38,0,0,56,5,18,33,0,0,6,0,3,3,0,0,2,0,0,2,0,0,112,90,10,12,30,30,0,0,15,13,0,2,8,5,2,1,1.0569999999999999
2508,2021-11-08 21:55:00.287,-0.18145737082982949,-0.11334332945981829,43.700000000000003,21.099999999999998,8.5,5.6000000000000005,1.4000000000000001,0.0,7,0,0.311,0.623,0.75,0.25,58,4,20,34,0,0,53,4,17,32,0,0,4,0,3,1,0,0,1,0,0,1,0,0,112,90,10,12,31,31,0,0,10,10,0,0,8,5,2,1,1.0
2509,2021-11-08 22:55:00.780,-9.8488746437345332E-3,0.23378513250507477,43.700000000000003,22.5,8.5,5.6000000000000005,1.4000000000000001,0.0,4,0,0.28999999999999998,0.54500000000000004,1.2,0.25,55,3,17,35,0,0,47,3,14,30,0,0,7,0,3,4,0,0,1,0,0,1,0,0,112,90,10,12,31,31,0,0,9,8,1,0,8,5,2,1,0.88700000000000001
2510,2021-11-08 23:55:00.607,5.4718330002570176E-2,0.14427943361443202,53.100000000000001,20.300000000000001,7.7999999999999998,4.7000000000000002,1.6000000000000001,0.0,4,0,0.28499999999999998,0.55200000000000005,0.94999999999999996,0.25,53,4,18,31,0,0,47,3,16,28,0,0,5,1,2,2,0,0,1,0,0,1,0,0,112,90,10,12,31,31,0,0,8,8,0,0,8,5,2,1,0.88700000000000001
2511,2021-11-09 00:55:00.413,0.24064347037872136,0.21676802552162466,59.299999999999997,23.699999999999999,8.5,5.0999999999999996,1.7000000000000002,0.0,6,0,0.35499999999999998,0.77100000000000002,0.69999999999999996,0.5,57,3,22,32,0,0,51,3,20,28,0,0,4,0,2,2,0,0,2,0,0,2,0,0,112,90,10,12,32,32,0,0,8,8,0,0,7,4,2,1,0.96199999999999997
2512,2021-11-09 01:55:00.447,-0.18125261116436681,-0.160932427351407,55.600000000000009,27.0,9.5,6.2999999999999998,1.6000000000000001,0.0,4,0,0.34699999999999998,0.78900000000000003,0.14999999999999999,0.75,56,3,18,35,0,0,52,3,18,31,0,0,1,0,0,1,0,0,3,0,0,3,0,0,112,90,10,12,33,33,0,0,9,8,0,1,7,4,2,1,0.98099999999999998
2513,2021-11-09 02:55:00.710,-8.3897713421806602E-2,-4.8670676609280122E-2,59.0,29.5,9.8000000000000007,6.6000000000000005,3.3000000000000003,0.0,5,0,0.372,0.875,0.14999999999999999,0.5,58,3,18,37,0,0,55,3,18,34,0,0,1,0,0,1,0,0,2,0,0,2,0,0,112,90,10,12,36,36,0,0,12,11,0,1,7,4,2,1,1.038
2514,2021-11-09 03:55:00.863,-1.9195681626946209E-2,-3.1055810971005939E-2,60.299999999999997,30.199999999999999,9.5,6.2999999999999998,3.2000000000000002,0.0,2,0,0.36599999999999999,0.84699999999999998,0.14999999999999999,0.75,57,3,18,36,0,0,53,3,18,32,0,0,1,0,0,1,0,0,3,0,0,3,0,0,112,90,10,12,36,36,0,0,12,10,0,2,7,4,2,1,1.0
2515,2021-11-09 04:55:00.450,-3.6911833748511647E-3,8.3988331237673117E-2,65.0,35.0,10.0,6.7000000000000002,3.3000000000000003,0.0,2,0,0.377,0.877,0.14999999999999999,0.75,58,3,18,37,0,0,54,3,18,33,0,0,1,0,0,1,0,0,3,0,0,3,0,0,112,90,10,12,37,37,0,0,12,10,0,2,7,4,2,1,1.0189999999999999
2516,2021-11-09 05:55:00.887,-0.15134256690231493,2.1236565405759911E-2,69.5,49.200000000000003,13.600000000000001,6.8000000000000007,3.4000000000000004,0.0,1,0,0.379,0.879,0.14999999999999999,0.75,59,3,19,37,0,0,55,3,19,33,0,0,1,0,0,1,0,0,3,0,0,3,0,0,112,90,10,12,36,36,0,0,12,10,0,2,7,4,2,1,1.038
2517,2021-11-09 06:55:00.657,-0.11476189958969282,-0.11362162869570624,75.400000000000006,54.100000000000001,13.100000000000001,8.2000000000000011,3.3000000000000003,0.0,1,0,0.39200000000000002,0.90000000000000002,0.29999999999999999,0.75,60,3,20,37,0,0,55,3,20,32,0,0,2,0,0,2,0,0,3,0,0,3,0,0,112,90,10,12,37,37,0,0,13,11,0,2,7,4,2,1,1.038
2518,2021-11-09 07:55:00.730,-4.0549391301696783E-2,0.19244679939497669,76.200000000000003,50.799999999999997,11.1,6.2999999999999998,1.6000000000000001,0.0,4,0,0.436,0.95599999999999996,0.75,1.0,66,3,22,41,0,0,57,3,22,32,0,0,5,0,0,5,0,0,4,0,0,4,0,0,112,90,10,12,38,38,0,0,13,11,0,2,7,4,2,1,1.075
2519,2021-11-09 08:55:00.600,-6.5750802262376992E-2,2.1245339397755275E-2,71.599999999999994,50.700000000000003,10.4,6.0,1.5,0.0,6,0,0.27300000000000002,0.48299999999999998,0.45000000000000001,1.0,66,3,22,41,0,0,59,3,22,34,0,0,3,0,0,3,0,0,4,0,0,4,0,0,112,90,10,12,37,37,0,0,14,12,0,2,11,8,2,1,1.113
2520,2021-11-09 09:55:00.483,-0.11623959941722856,-8.8851214007123896E-3,72.5,52.200000000000003,11.600000000000001,7.1999999999999993,1.4000000000000001,0.0,4,0,0.27500000000000002,0.45000000000000001,0.80000000000000004,1.583,68,3,23,42,0,0,57,3,21,33,0,0,5,0,1,4,0,0,6,0,1,5,0,0,112,90,10,12,35,35,0,0,14,11,0,3,11,8,2,1,1.075
2521,2021-11-09 10:55:00.517,-4.8153772838157555E-2,8.4965238232773951E-2,68.0,50.700000000000003,12.0,6.7000000000000002,1.3,0.0,7,0,0.26800000000000002,0.42299999999999999,1.1000000000000001,1.333,73,3,24,45,1,0,61,3,22,35,1,0,7,0,1,6,0,0,5,0,1,4,0,0,112,90,10,12,28,28,0,0,12,10,0,2,11,8,2,1,1.151
2522,2021-11-09 11:55:00.830,7.7099930878980882E-3,1.9035525223490359E-2,62.799999999999997,47.399999999999999,10.299999999999999,5.0999999999999996,1.3,0.0,7,0,0.253,0.39300000000000002,1.1499999999999999,1.1659999999999999,72,2,26,43,1,0,61,2,22,36,1,0,7,0,2,5,0,0,4,0,2,2,0,0,112,90,10,12,24,24,0,0,14,11,0,3,11,8,2,1,1.151
2523,2021-11-09 12:55:00.953,-0.16965636405059348,-0.15960692595711498,59.299999999999997,50.600000000000001,13.600000000000001,4.9000000000000004,1.2,0.0,5,0,0.24399999999999999,0.38500000000000001,0.65000000000000002,1.5,75,3,26,45,1,0,66,3,22,40,1,0,4,0,1,3,0,0,5,0,3,2,0,0,112,90,10,12,17,17,0,0,14,10,0,4,11,8,2,1,1.2450000000000001
2524,2021-11-09 13:55:00.600,-0.27833244755949849,-0.41052343115873141,56.399999999999991,50.0,15.4,6.4000000000000004,2.6000000000000001,1.3,8,0,0.26000000000000001,0.41499999999999998,0.80000000000000004,1.25,79,3,25,50,1,0,70,3,21,45,1,0,5,0,1,4,0,0,4,0,3,1,0,0,112,90,10,12,19,19,0,0,13,9,0,4,11,8,2,1,1.321
2525,2021-11-09 14:55:00.650,-8.7717376959704912E-3,5.8509144094217369E-2,49.399999999999999,43.399999999999999,14.499999999999998,4.7999999999999998,2.3999999999999999,1.2,5,0,0.25800000000000001,0.38600000000000001,1.45,1.25,83,1,25,57,0,0,70,1,20,49,0,0,9,0,2,7,0,0,4,0,3,1,0,0,112,90,10,12,15,15,0,0,12,7,1,4,11,8,2,1,1.321
2526,2021-11-09 15:55:00.840,-9.2360268794820816E-2,0.18480167856034072,42.899999999999999,35.199999999999996,11.0,2.1999999999999997,0.0,0.0,8,0,0.27300000000000002,0.41199999999999998,1.3500000000000001,1.5,87,1,26,60,0,0,74,1,20,53,0,0,8,0,3,5,0,0,5,0,3,2,0,0,112,90,10,12,16,16,0,0,11,7,0,4,11,8,2,1,1.3959999999999999
